synthetic_id,generated_text,gt_is_help_request,gt_classification_category,gt_location_name,gt_google_map_url,gt_lat,gt_lng,gt_victim_name,gt_victim_phone,gt_victim_gender,gt_victim_nickname,gt_reporter_name,gt_reporter_phone,gt_reporter_gender,gt_reporter_nickname,gt_victims_json,gt_dead,gt_critical,gt_urgent,gt_safe,gt_child,gt_bedridden,gt_item_firstaid,gt_item_food,gt_item_energy,source_template_id,generator_model
SYN_NER_GPT_V2_1855,"ขอความช่วยเหลือด่วนมากค่ะ เด็ก ๆ อาการไม่ดีเลย

ตอนนี้อยู่ที่อำเภอแม่ฟ้าหลวงค่ะ  
คุณเอ๋ ณิชากร เป็นผู้ประสบเหตุ ติดต่อได้ยากมาก ไม่มีเบอร์โทรให้ติดต่อค่ะ

มีเด็กเล็กอาการวิกฤต 2 คน  
คนหนึ่งนอนซึมมาก ตัวเย็น ไม่ยอมกินน้ำ ปัสสาวะไม่ออก  
น้องจิระยุทธิ์ หน้าเขียวคล้ำ ปลายมือปลายเท้าเขียว ปากเขียวเหมือนหายใจไม่ออก

อีกคนเป็นเด็กผู้หญิงมีแผลฉีกลึกจากเศษแก้ว เลือดหยุดยาก ตอนนี้ยังมีเลือดออกอยู่ค่ะ

ขอทีมกู้ภัยหรือบุคลากรทางการแพทย์เข้าช่วยเหลือด่วนที่สุดนะคะ กลัวเด็กไม่ไหวจริง ๆ ฝากช่วยแชร์ให้หน่วยงานที่อยู่ใกล้เข้ามาช่วยทีค่ะ

พิกัด https://maps.app.goo.gl/jNccGCvbBayL  
พิกัดประมาณ 19.9569, 104.6308",True,help_request,อำเภอแม่ฟ้าหลวง,https://maps.app.goo.gl/jNccGCvbBayL,19.9569,104.6308,คุณณิชากร,,female,เอ๋,คุณณิชากร,,female,เอ๋,"[{""name"": null, ""age"": 1, ""age_group"": ""child"", ""age_disclosure"": ""direct"", ""gender"": ""male"", ""triage_color"": ""RED"", ""symptoms_literal"": ""นอนซึมจัด ตัวเย็นเฉียบ ไม่ยอมกินน้ำ ปัสสาวะไม่ออก"", ""is_bedridden"": false}, {""name"": ""น้องจิระยุทธิ์"", ""age"": 5, ""age_group"": ""child"", ""age_disclosure"": ""direct"", ""gender"": ""male"", ""triage_color"": ""RED"", ""symptoms_literal"": ""หน้าเขียวคล้ำ ปลายมือปลายเท้าเขียว ปากพิมพ์น้ำเงิน"", ""is_bedridden"": false}, {""name"": null, ""age"": 9, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""น้องมีแผลฉีกขาดลึกจากเศษแก้ว เลือดหยุดไหลยากแต่พอหยุดได้บ้าง"", ""is_bedridden"": false}]",0,2,1,0,3,0,0,0,0,1282,gpt-5.6-luna
SYN_NER_GPT_V2_1856,"📢 ขอเชิญร่วมบริจาคช่วยเหลือผู้ประสบภัยน้ำท่วมในพื้นที่หาดใหญ่ ขณะนี้หลายครอบครัวได้รับผลกระทบอย่างหนัก โดยเฉพาะผู้สูงอายุและเด็ก

ผู้มีจิตศรัทธาสามารถร่วมบริจาคเงิน สิ่งของจำเป็น อาหารแห้ง น้ำดื่ม ยารักษาโรค และอุปกรณ์ทำความสะอาดบ้านได้ที่ศูนย์ช่วยเหลือผู้ประสบภัยในพื้นที่ หรือหน่วยงานท้องถิ่นที่เปิดรับบริจาค

ขอให้ตรวจสอบช่องทางรับบริจาคจากหน่วยงานที่น่าเชื่อถือก่อนโอนเงิน และช่วยกันส่งต่อข้อมูลเพื่อให้ความช่วยเหลือเข้าถึงผู้ประสบภัยโดยเร็ว 🙏🌧️",False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,1132,gpt-5.6-luna
SYN_NER_GPT_V2_1857,"🙏ขอความช่วยเหลือด่วนค่ะ ตอนนี้หมอปัจมาศ ไค่นุ่นกา ซึ่งกำลังตั้งครรภ์ มีเลือดสีแดงสดไหลออกจากช่องคลอดปริมาณมาก ต้องการทีมแพทย์หรือเรือเข้าช่วยเหลือโดยด่วน

อยู่ที่บ้านท่าเรือ จังหวัดชลบุรี น้ำท่วมเดินทางออกมาไม่ได้ ขออาหารสำหรับผู้ประสบภัยด้วยค่ะ และขอไฟฉายหรือแบตสำรองสักอย่าง ตอนนี้ลำบากมากจริงๆ

ติดต่อหมอปัจมาศได้ที่ 065 129 5846  
ป้าบุญล้วนเป็นผู้แจ้งค่ะ รบกวนช่วยแชร์หรือประสานหน่วยกู้ภัยให้ทีนะคะ 🙏

พิกัด: https://maps.app.goo.gl/eLOfQEEFr92f",True,help_request,บ้านท่าเรือ จังหวัดชลบุรี,https://maps.app.goo.gl/eLOfQEEFr92f,0.0,0.0,หมอปัจมาศ ไค่นุ่นกา,065 129 5846,female,,ป้าบุญล้วน,,female,,"[{""name"": ""หมอปัจมาศ ไค่นุ่นกา"", ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""หญิงตั้งครรภ์มีเลือดออกสีแดงสดไหลออกจากช่องคลอดปริมาณมาก"", ""is_bedridden"": false}]",0,1,0,0,0,0,0,18,1,260,gpt-5.6-luna
SYN_NER_GPT_V2_1858,ขอส่งกำลังใจให้ผู้ประสบภัยทุกคนในหาดใหญ่และพื้นที่ใกล้เคียง ขอให้ปลอดภัย เข้มแข็ง และผ่านพ้นสถานการณ์ครั้งนี้ไปได้โดยเร็ว ขอให้เจ้าหน้าที่และอาสาสมัครทุกฝ่ายปฏิบัติงานอย่างปลอดภัย 🙏🙏🙏,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,880,gpt-5.6-luna
SYN_NER_GPT_V2_1859,"🚨ขอความช่วยเหลือด่วนมากค่ะ🚨  
อยู่ ตำบลท่าช้าง อำเภอเมืองสุรินทร์ จังหวัดสุรินทร์ พิกัด 18.0247, 99.2589

มีเด็ก 2 คน คนหนึ่งหัวกระแทกพื้น ตกจากที่สูง มีเลือดออกที่หูและจมูก ตอนนี้นิ่งไม่ขยับเลย ขอทีมแพทย์หรือกู้ภัยเข้าช่วยด่วน อีกคนมีแผลถลอกที่หัวเข่า เดินได้ค่ะ

ผู้ประสบเหตุชื่ออาสุวงศ์ษา โรจนวิชัย  
ติดต่อ 085 672 4314  
ผู้แจ้ง ภัทราคนิษฐ์ สมิตชาติ 062-507-0431

ขอความช่วยเหลือด่วนจริงๆ ค่ะ 🙏",True,help_request,ตำบลท่าช้าง อำเภอเมืองสุรินทร์ จังหวัดสุรินทร์,,18.0247,99.2589,อาสุวงศ์ษา โรจนวิชัย,085 672 4314,female,,ภัทราคนิษฐ์ สมิตชาติ,062-507-0431,female,,"[{""name"": null, ""age"": 4, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""น้องมีแผลถลอกเล็กน้อยที่หัวเข่า เลือดหยุดไหลแล้ว เดินได้ปกติ"", ""is_bedridden"": false}, {""name"": null, ""age"": 9, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""ตกจากที่สูงหัวกระแทกพื้น มีเลือดออกหูและจมูก นิ่งไม่ขยับ"", ""is_bedridden"": false}]",0,1,0,1,2,0,0,0,0,37,gpt-5.6-luna
SYN_NER_GPT_V2_1860,"ขอความช่วยเหลือด่วนค่ะ ตอนนี้มีคนเจ็บหลายคนอยู่ที่พิกัด 18.3054, 101.0126 มีเด็กแขนผิดรูปขยับไม่ได้ 1 คน อีกคนหมดสติปลุกไม่ตื่น และมีคุณตาปวดแน่นหน้าอกรุนแรงร้าวไปกรามกับแขน ขอทีมกู้ภัยหรือรถพยาบาลเข้าช่วยด่วนมากค่ะ ต้องการอาหารด้วย ติดต่อพี่สายฟ้า 068-323-4415 🙏",True,help_request,,,18.3054,101.0126,หมอตุลย์,,male,ตุลย์,พี่สายฟ้า,068-323-4415,male,สายฟ้า,"[{""name"": ""หมอตุลย์"", ""age"": 3, ""age_group"": ""child"", ""age_disclosure"": ""direct"", ""gender"": ""male"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""น้องตกเก้าอี้แขนเบี้ยวผิดรูป ขยับแขนไม่ได้ กระดูกหักไม่มีแผลเปิด"", ""is_bedridden"": false}, {""name"": null, ""age"": 31, ""age_group"": ""adult"", ""age_disclosure"": ""direct"", ""gender"": ""male"", ""triage_color"": ""RED"", ""symptoms_literal"": ""ลุงข้างบ้านวูบล้มฟุบหมดสติไป ปลุกยังไงก็ไม่ลืมตา เรียกไม่มีปฏิกิริยา"", ""is_bedridden"": false}, {""name"": null, ""age"": 28, ""age_group"": ""adult"", ""age_disclosure"": ""direct"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""คุณตาอายุ 68 ปี ปวดแน่นหน้าอกรุนแรงเหมือนมีหินทับ ร้าวไปกรามและแขน"", ""is_bedridden"": false}]",0,2,1,0,1,0,0,1,0,643,gpt-5.6-luna
SYN_NER_GPT_V2_1861,ขอให้ทุกคนในพื้นที่ปลอดภัยนะคะ 🙏🥹 ขอให้ฝนหยุด น้ำลดเร็ว ๆ และสถานการณ์คลี่คลายโดยเร็วค่ะ,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,455,gpt-5.6-luna
SYN_NER_GPT_V2_1862,"ขอความช่วยเหลือด่วนค่ะ น้องวาณิชา หรือมะปราง และครอบครัวติดอยู่ในพื้นที่พิกัด 14.5026, 102.6804

ในบ้านมี 3 คน  
- เด็กผู้หญิง 5 ขวบ ปากเขียว ตัวเขียวคล้ำ หายใจติดขัด เหมือนขาดออกซิเจน อาการหนักมาก  
- ผู้หญิงวัย 49 ปี ไข้สูง ซึม หนาวสั่น กินพาราแล้วไข้ไม่ลดมาหลายวัน  
- น้าจีรพัฒน์ อายุ 20 ปี ขาหักเป็นแผลเปิด กระดูกโผล่ เลือดไหลซึม

ขอทีมกู้ภัยหรือคนใกล้เคียงเข้าช่วยด่วนมากค่ะ ต้องการออกซิเจนเร่งด่วน 🙏

ติดต่อผู้แจ้งเหตุ “เรน” กชทรงพล ปานเงิน  
โทร. 087-595-0601",True,help_request,,,14.5026,102.6804,น้องวาณิชา,,female,มะปราง,กชทรงพล ปานเงิน,0875950601,male,เรน,"[{""name"": null, ""age"": 49, ""age_group"": ""adult"", ""age_disclosure"": ""direct"", ""gender"": ""female"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""ผู้ป่วยมีไข้สูง ซึม หนาวสั่น ทานยาลดไข้พาราแล้วไข้ไม่ลดเกิน 3 วัน"", ""is_bedridden"": false}, {""name"": ""น้าจีรพัฒน์"", ""age"": 20, ""age_group"": ""adult"", ""age_disclosure"": ""direct"", ""gender"": ""male"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""ขาหักแผลเปิด กระดูกโผล่แทงทะลุผิวหนังอกมา เลือดไหลซึมแดงชุ่ม"", ""is_bedridden"": false}, {""name"": null, ""age"": 5, ""age_group"": ""child"", ""age_disclosure"": ""direct"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""ปากเขียว ตัวเขียวคล้ำ หายใจติดขัด ขาดออกซิเจน"", ""is_bedridden"": false}]",0,1,2,0,1,0,0,0,1,165,gpt-5.6-luna
SYN_NER_GPT_V2_1863,"ขอความช่วยเหลือด่วนมากค่ะ ‼️ ตอนนี้อยู่ที่บ้านดอนช้าง อำเภอสันทราย จังหวัดเชียงใหม่ มีผู้ป่วยอาการหนัก 2 คน

เด็กผู้หญิง 7 ขวบ ตัวเย็นจัด ซึมมาก เหมือนขาดน้ำรุนแรง ผิวแห้งตาลึก และมีคนท้องชื่อยายลัดดาวัลย์ ปวดหัวรุนแรง ตาพร่ามัวจนมองไม่เห็นชั่วขณะ ตัวบวมมาก ขอทีมแพทย์หรือกู้ภัยเข้าช่วยด่วนค่ะ 🙏

มีคุณยายอายุ 70 ปี ไข้ต่ำๆ ปวดหัวตัวร้อนนิดหน่อย แต่ยังพูดคุยรู้เรื่อง

📍พิกัด บ้านดอนช้าง อำเภอสันทราย จังหวัดเชียงใหม่  
https://maps.app.goo.gl/m9qP4zWISxHg  
พิกัด 19.1924, 100.8892

ต้องการชุดปฐมพยาบาลด่วนค่ะ ติดต่อวันณิสา 092-949-0032 🙏",True,help_request,บ้านดอนช้าง อำเภอสันทราย จังหวัดเชียงใหม่,https://maps.app.goo.gl/m9qP4zWISxHg,19.1924,100.8892,วันณิสา,092-949-0032,female,,วันณิสา,092-949-0032,female,,"[{""name"": null, ""age"": 70, ""age_group"": ""adult"", ""age_disclosure"": ""direct"", ""gender"": ""female"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""มีไข้ต่ำๆ ปวดหัวตัวร้อนนิดหน่อย ทานยาพาราพักผ่อนแล้วพูดคุยรู้เรื่องดี"", ""is_bedridden"": false}, {""name"": null, ""age"": 7, ""age_group"": ""child"", ""age_disclosure"": ""direct"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""ตัวเย็นจัดและซึมมาก ขาดน้ำรุนแรง ผิวแห้งตาลึก"", ""is_bedridden"": false}, {""name"": ""ยายลัดดาวัลย์"", ""age"": 25, ""age_group"": ""adult"", ""age_disclosure"": ""direct"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""คนท้องบ่นปวดหัวรุนแรงมาก ตาพร่ามัวมองไม่เห็นชั่วขณะ ตัวบวมฉุ"", ""is_bedridden"": false}]",0,2,0,1,1,0,1,0,0,1741,gpt-5.6-luna
SYN_NER_GPT_V2_1864,อัปเดตครับ ตอนนี้น้ำเริ่มลดแล้ว คนในบ้านทั้ง5คนและแมว5ตัวปลอดภัยดี ย้ายขึ้นไปอยู่ชั้นสองก่อนครับ อยู่พิกัดซอยสามสกุลซอย1 เบอร์086967****,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,1629,gpt-5.6-luna
SYN_NER_GPT_V2_1865,"อัปเดตสถานการณ์ค่ะ ⚠️  
ขณะนี้ระดับน้ำบริเวณคลองระบายน้ำ ร.1 ต.ควนลัง อ.หาดใหญ่ จ.สงขลา เพิ่มสูงขึ้นอย่างต่อเนื่อง และน้ำเริ่มไหลเข้าบ้านเรือนริมคลองแล้ว กระแสน้ำค่อนข้างแรง ขอให้ประชาชนในพื้นที่ติดตามประกาศจากทางการและเตรียมย้ายสิ่งของขึ้นที่สูง ระมัดระวังการเดินทางและอย่าเข้าใกล้แนวกระแสน้ำค่ะ",False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,74,gpt-5.6-luna
SYN_NER_GPT_V2_1866,"ขอความช่วยเหลือหน่อยค่ะ ตอนนี้แป้งฝุ่น (จันทร์เทียน) อยู่ที่ตำบลท่าอุเทน ปวดท้องหน่วงๆ นิดหน่อยแต่ยังเดินไหว ต้องการชุดปฐมพยาบาลกับไฟฉาย/แบตสำรองค่ะ ติดต่อคุณทิม 087-759-4325 ได้เลย พิกัดค่ะ https://maps.app.goo.gl/7k2TYsGSJHOI (19.8979, 101.9386)",True,help_request,ตำบลท่าอุเทน,https://maps.app.goo.gl/7k2TYsGSJHOI,19.8979,101.9386,จันทร์เทียน,,female,แป้งฝุ่น,ทิม,087-759-4325,male,ทิม,"[{""name"": ""จันทร์เทียน"", ""age"": 29, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""ปวดท้องหน่วงๆ เล็กน้อยเนื่องจากทานอาหารผิดเวลา แต่ยังเดินไหวดี"", ""is_bedridden"": false}]",0,0,0,1,0,0,1,0,1,547,gpt-5.6-luna
SYN_NER_GPT_V2_1867,"ขอความช่วยเหลือด่วนค่ะ มีคนติดอยู่ในพื้นที่น้ำท่วม ต้องอพยพ คนหนึ่งเป็นหญิงตั้งครรภ์ความดันขึ้นสูงเกิน 180 ปวดขมับมาก อีกคนอายุ 49 ปี แขนขาอ่อนแรงครึ่งซีก ขยับไม่ได้ ปากเบี้ยวกะทันหัน และมีผู้ชายอีกคนเดินไม่ได้ ต้องช่วยพาออกมาด้วยค่ะ

ขอทีมแพทย์กับเรือเข้าช่วยด่วน พิกัด https://maps.app.goo.gl/1T7N4FpYllSq  
ติดต่อปนรรฐพร 061 248 1162 หรือ จุฬา 066 286 1869 ค่ะ ต้องการน้ำดื่มด้วย 🙏",True,help_request,,https://maps.app.goo.gl/1T7N4FpYllSq,0.0,0.0,น้องปนรรฐพร ทองชุม,061 248 1162,female,,จุฬา ก้อนใหม่,066 286 1869,male,,"[{""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""หญิงตั้งครรภ์ความดันโลหิตขึ้นสูงทะลุ 180 ปวดขมับตึ้บๆ เหมือนหัวจะระเบิด"", ""is_bedridden"": false}, {""name"": null, ""age"": 49, ""age_group"": ""adult"", ""age_disclosure"": ""direct"", ""gender"": ""female"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""คุณตาแขนขาอ่อนแรงครึ่งซีกกะทันหัน ขยับไม่ได้ ปากเบี้ยวเฉียบพลัน"", ""is_bedridden"": false}, {""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""มีแผลถลอกตื้นๆ ที่เข่าและศอก เลือดหยุดไหลนานแล้ว เดินปกติได้"", ""is_bedridden"": true}]",0,1,1,1,0,1,0,1,12,724,gpt-5.6-luna
SYN_NER_GPT_V2_1868,ขอความช่วยเหลือหน่อยค่ะ น้องบุญเรือง สุวรรณบุตร อายุ17ปี อยู่ตามพิกัดนี้ https://maps.app.goo.gl/altgp3lOKxDJ ตอนนี้ปลอดภัยแต่มีแผลมีดบาดเล็กๆที่นิ้วโป้ง ล้างแผลแล้วเลือดหยุดสนิท ขอข้าวกับน้ำดื่มด้วยนะคะ ติดต่อคุณเบญชญา 090 055 2622 หรือ น้องบุญเรือง 081 231 6994ค่ะ,True,help_request,,https://maps.app.goo.gl/altgp3lOKxDJ,0.0,0.0,น้องบุญเรือง สุวรรณบุตร,081 231 6994,male,สุครีพ,คุณเบญชญา ไพรสี,090 055 2622,female,,"[{""name"": ""น้องบุญเรือง สุวรรณบุตร"", ""age"": 17, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""มีแผลมีดบาดขนาดเล็กที่นิ้วโป้ง เลือดหยุดไหลสนิทแล้ว ทาแผลล้างแล้ว"", ""is_bedridden"": false}]",0,0,0,1,0,0,0,1,1,741,gpt-5.6-luna
SYN_NER_GPT_V2_1869,มีอัปเดตสถานการณ์น้ำท่วมภาคเหนือบ้างไหมคะ ขอให้ทุกพื้นที่ปลอดภัยนะคะ #น้ำท่วมภาคเหนือ,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,1771,gpt-5.6-luna
SYN_NER_GPT_V2_1870,ขอให้คุณตาคุณยายและทุกคนในพื้นที่ปลอดภัยนะคะ ขอให้น้ำลดลงโดยเร็ว และขอให้เจ้าหน้าที่กับอาสาสมัครเดินทางเข้าถึงบ้านได้อย่างปลอดภัย ขอส่งกำลังใจให้ครอบครัวผ่านเหตุการณ์นี้ไปได้ค่ะ 🙏🏻 #น้ำท่วมหาดใหญ่ #ส่งกำลังใจ,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,1431,gpt-5.6-luna
SYN_NER_GPT_V2_1871,"ขอความช่วยเหลือด่วนค่ะ🙏🏻  
ตอนนี้น้องชายวัย 6 ขวบโดนน้ำร้อนลวกที่ต้นขา เป็นแผลพุพองน้ำใสใหญ่ ปวดแสบร้อนมากค่ะ ต้องการชุดปฐมพยาบาลด่วน ใครอยู่ใกล้ช่วยเข้ามาดูให้หน่อยนะคะ🥺

พิกัดค่ะ https://maps.app.goo.gl/2se5r4JSqi4e  
ติดต่ออากิริตา คุณาวุธ ได้เลยค่ะ  
#ขอความช่วยเหลือด่วนค่ะ🙏🏻",True,help_request,,https://maps.app.goo.gl/2se5r4JSqi4e,0.0,0.0,อากิริตา คุณาวุธ,,female,,อากิริตา คุณาวุธ,,female,,"[{""name"": null, ""age"": 6, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""ลูกโดนน้ำร้อนลวกใส่ต้นขา เป็นแผลพุพองน้ำใสใหญ่กว้างปวดแสบร้อน"", ""is_bedridden"": false}]",0,0,1,0,1,0,8,1,0,620,gpt-5.6-luna
SYN_NER_GPT_V2_1872,🙏🏻 ขอส่งกำลังใจและภาวนาให้พี่สาวและทุกคนในพื้นที่ปลอดภัย ขอให้น้ำลดลงโดยเร็ว และขอให้ทีมกู้ภัยเข้าถึงผู้ประสบภัยได้อย่างปลอดภัยนะคะ ขอให้ทุกครอบครัวผ่านเหตุการณ์นี้ไปได้ด้วยดีค่ะ 🙏🏻🕯️,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,580,gpt-5.6-luna
SYN_NER_GPT_V2_1873,ขอส่งกำลังใจให้ทุกคนในพื้นที่ และภาวนาให้สถานการณ์คลี่คลายโดยเร็ว ขอให้เจ้าหน้าที่และอาสาสมัครทุกคนปลอดภัยนะคะ,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,647,gpt-5.6-luna
SYN_NER_GPT_V2_1874,"ขอความช่วยเหลือด่วนค่ะ ตอนนี้มีผู้ประสบภัยติดอยู่ ต้องช่วยผู้สูงอายุอาการหนักมาก หัวใจเต้นแผ่ว ตัวเย็น ปัสสาวะไม่ออก ชีพจรแทบจับไม่ได้ และมีเด็กหญิง 4 ขวบมีผื่นคันเล็กน้อยที่น่อง

ขอทีมกู้ภัยหรือทีมแพทย์เข้าช่วยด่วนด้วยค่ะ ต้องการชุดปฐมพยาบาลประมาณ 18 ชุด

ผู้แจ้ง น้าวรังสันติ์ โทเอ โทร 067-709-6845  
พิกัด https://maps.app.goo.gl/DRDdoINH1OX9  
ละติจูด 17.3829 ลองจิจูด 102.2946

ใครอยู่ใกล้ช่วยประสานทีมให้ทีนะคะ ด่วนมากค่ะ 🙏",True,help_request,,https://maps.app.goo.gl/DRDdoINH1OX9,17.3829,102.2946,นวพรรณ,,female,แตงโม,น้าวรังสันติ์ โทเอ,067-709-6845,male,,"[{""name"": null, ""age"": 4, ""age_group"": ""child"", ""age_disclosure"": ""direct"", ""gender"": ""female"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""มีตุ่มผื่นคันขึ้นที่น่องชิ้นเล็กๆ ไม่ลาม ไม่มีไข้ ตัวกระปรี้กระเปร่าดี"", ""is_bedridden"": false}, {""name"": ""เจ๊กัญญาณัฐ"", ""age"": 73, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""ผู้สูงอายุหัวใจเต้นแผ่วเบามาก ตัวเย็นเฉียบปัสสาวะไม่ออก ชีพจรเบาแทบไม่รู้สึก"", ""is_bedridden"": false}]",0,1,0,1,1,0,18,0,0,21,gpt-5.6-luna
SYN_NER_GPT_V2_1875,"ขอความช่วยเหลือที่อำเภอเมืองน่าน จังหวัดน่านค่ะ ตอนนี้มีผู้หญิงติดอยู่ในพื้นที่ เดินได้แต่สะดุดล้มก้นกระแทก เจ็บระบมเล็กน้อย ต้องการอาหารสำหรับ 2 คน และไฟฉายหรืออุปกรณ์ให้แสงสว่างค่ะ

พิกัด https://maps.app.goo.gl/21unJgWLPu86  
ติดต่อ เจ๊กนกกาญจน์ (อาย) 085-906-9577ค่ะ",True,help_request,อำเภอเมืองน่าน จังหวัดน่าน,https://maps.app.goo.gl/21unJgWLPu86,17.1729,101.4338,เจ๊กนกกาญจน์ แสงสุพรรณ,085-906-9577,female,อาย,เจ๊กนกกาญจน์ แสงสุพรรณ,085-906-9577,female,อาย,"[{""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""สะดุดล้มก้นกระแทก เจ็บก้นบิดเล็กน้อย บ่นระบมแต่เดินเหินได้ดี"", ""is_bedridden"": false}]",0,0,0,1,0,0,0,2,1,1214,gpt-5.6-luna
SYN_NER_GPT_V2_1876,"🚩🚩ขอความช่วยเหลือด่วนค่ะ

เจ๊ปัณย์วีร์ติดอยู่ที่ตำบลท่าลาด จังหวัดยโสธร มีผู้ป่วยชายสูงอายุ 84 ปี คอบวมโตอักเสบมาก เจ็บคอรุนแรงจนกลืนน้ำกับอาหารไม่ได้เลย อาการน่าเป็นห่วงมาก ขอทีมกู้ภัยหรือหน่วยแพทย์เข้าช่วยเหลือด่วนค่ะ

ตอนนี้ต้องการอาหารด้วยนะคะ ใครอยู่ใกล้หรือประสานงานได้ รบกวนช่วยเข้าไปดูด้วยค่ะ

ผู้แจ้ง อาจิตตา (กิ๊ฟ) สิงห์มณี",True,help_request,ตำบลท่าลาด จังหวัดยโสธร,,0.0,0.0,เจ๊ปัณย์วีร์,,female,,อาจิตตา สิงห์มณี,,female,กิ๊ฟ,"[{""name"": null, ""age"": 84, ""age_group"": ""adult"", ""age_disclosure"": ""direct"", ""gender"": ""male"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""คอบวมเป่งโตอักเสบมาก เจ็บคอรุนแรงจนกลืนน้ำและอาหารไม่ได้เลย"", ""is_bedridden"": false}]",0,0,1,0,0,0,0,1,0,397,gpt-5.6-luna
SYN_NER_GPT_V2_1877,ขอความช่วยเหลือด่วนครับ โดนงูพิษไม่ทราบชนิดกัดที่ข้อเท้า ขาบวมแดงมาก ปวดรุนแรงจนทนไม่ไหว อยู่พิกัดนี้ครับ https://maps.app.goo.gl/qnjlFb95O2Fa โทรชยานนท์ 063 191 2906 🙏,True,help_request,,https://maps.app.goo.gl/qnjlFb95O2Fa,13.7167,102.1457,ชยานนท์,063 191 2906,male,,ชยานนท์,063 191 2906,male,,"[{""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""RED"", ""symptoms_literal"": ""โดนงูพิษไม่ทราบชนิดกัดที่ข้อเท้า ขาบวมแดงเป่ง ปวดรุนแรงจนทนไม่ไหว"", ""is_bedridden"": false}]",0,1,0,0,0,0,0,0,0,879,gpt-5.6-luna
SYN_NER_GPT_V2_1878,แจ้งเตือนค่ะ ระดับน้ำในหมู่บ้านกำลังเพิ่มสูงขึ้น มีทั้งผู้สูงอายุ ผู้ป่วย และเด็กเล็ก บ้านชั้นเดียวหลายหลังเริ่มไม่ปลอดภัย ขอให้คนในพื้นที่ย้ายขึ้นที่สูงและติดตามประกาศจากทางการอย่างใกล้ชิดค่ะ,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,45,gpt-5.6-luna
