synthetic_id,generated_text,gt_is_help_request,gt_classification_category,gt_location_name,gt_google_map_url,gt_lat,gt_lng,gt_victim_name,gt_victim_phone,gt_victim_gender,gt_victim_nickname,gt_reporter_name,gt_reporter_phone,gt_reporter_gender,gt_reporter_nickname,gt_victims_json,gt_dead,gt_critical,gt_urgent,gt_safe,gt_child,gt_bedridden,gt_item_firstaid,gt_item_food,gt_item_energy,source_template_id,generator_model
SYN_NER_557,ขอส่งกำลังใจให้ทุกคนในพื้นที่น้ำท่วมปลอดภัยนะคะ ขอให้ฝนหยุดและสถานการณ์คลี่คลายโดยเร็วค่ะ 🙏🤍,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,741,gpt-5.6-luna
SYN_NER_558,"ขอความช่วยเหลือด่วนครับ 🙏  
ผมชื่อพี่นิรุตติ์ มุ่งงาม อายุ 69 ปี อยู่แถวสะพานห้วยต้อน ตำบลห้วยต้อน อำเภอแม่ฟ้าหลวง จังหวัดเชียงราย พิกัด 16.5776, 99.088  
สะดุดล้มก้นกระแทก เจ็บก้นบิดเล็กน้อย บ่นระบมแต่เดินเหินได้ดี ตอนนี้ขออาหารกับชุดปฐมพยาบาลด้วยครับ ติดต่อผมได้ที่ 091-819-7947 ช่วยทีนะครับ 🙏🚨",True,help_request,สะพานห้วยต้อน ตำบลห้วยต้อน อำเภอแม่ฟ้าหลวง จังหวัดเชียงราย,,16.5776,99.088,พี่นิรุตติ์ มุ่งงาม,091-819-7947,male,แทน,พี่นิรุตติ์ มุ่งงาม,091-819-7947,male,แทน,"[{""name"": ""พี่นิรุตติ์ มุ่งงาม"", ""age"": 69, ""age_group"": ""adult"", ""age_disclosure"": ""direct"", ""gender"": ""male"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""สะดุดล้มก้นกระแทก เจ็บก้นบิดเล็กน้อย บ่นระบมแต่เดินเหินได้ดี"", ""is_bedridden"": false}]",0,0,0,1,0,0,1,1,0,1674,gpt-5.6-luna
SYN_NER_559,"ขอความช่วยเหลือแทนเจ๊ดุจฤดี เตาะเจริญสุขหน่อยครับ 🙏🏻  
ตอนนี้มีผู้ใหญ่ในบ้านอยู่หนึ่งคน ปลอดภัยดีแต่ปวดเมื่อยไหล่และคอ บิดขยับได้ดี รู้วันเวลาสถานที่ปกติธรรมดา อาหารหมดแล้วครับ ต้องการอาหารด่วนประมาณ 13 ชุด 😭

อยู่ที่บ้านห้วยต้อน ตำบลห้วยต้อน อำเภอแม่ลาว จังหวัดเชียงราย  
พิกัด 13.9827, 101.2978  
แผนที่ https://maps.app.goo.gl/8J4vbuWtUp

ติดต่อผม น้องแผนที่ ได้เลยครับ ไม่มีเบอร์โทร รบกวนกู้ภัยหรืออาสาเข้าช่วยด้วยนะครับ 🙏🏻🚨",True,help_request,บ้านห้วยต้อน ตำบลห้วยต้อน อำเภอแม่ลาว จังหวัดเชียงราย,https://maps.app.goo.gl/8J4vbuWtUp,13.9827,101.2978,เจ๊ดุจฤดี เตาะเจริญสุข,,female,เดียร์น่า,น้องแผนที่,,male,แผนที่,"[{""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""ปวดเมื่อยไหล่และคอ บิดขยับได้ดี รู้วันเวลาสถานที่ปกติธรรมดา"", ""is_bedridden"": false}]",0,0,0,1,0,0,0,13,0,620,gpt-5.6-luna
SYN_NER_560,"อาไพรัตน์ขอความช่วยเหลือด่วนครับ มีผู้เสียชีวิตแล้ว 1 ราย และคุณยายมีไข้สูงหนาวสั่น คอแข็งโป๊ก ก้มคอไม่ได้เลย สับสนพูดจาเลอะเลือน อาการน่าเป็นห่วงมาก 😭 อีกคนปวดท้องหน่วงๆ เล็กน้อยเนื่องจากทานอาหารผิดเวลา แต่ยังเดินไหวดี ตอนนี้ต้องการอาหารสำหรับ 11 คน และไฟฉาย/อุปกรณ์ให้แสงสว่าง 1 ชุดครับ 🙏 พิกัด 15.1618, 104.3494 https://maps.app.goo.gl/pTAL6ZmUm0 ช่วยประสานกู้ภัยหรือทีมแพทย์ให้ทีครับ 🚨👍",True,help_request,,https://maps.app.goo.gl/pTAL6ZmUm0,15.1618,104.3494,อาไพรัตน์,,male,,อาไพรัตน์,,male,,"[{""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""ปวดท้องหน่วงๆ เล็กน้อยเนื่องจากทานอาหารผิดเวลา แต่ยังเดินไหวดี"", ""is_bedridden"": false}, {""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""RED"", ""symptoms_literal"": ""คุณยายมีไข้สูงหนาวสั่น คอแข็งโป๊ก ก้มคอไม่ได้เลย สับสนพูดจาเลอะเลือน"", ""is_bedridden"": false}]",1,1,0,1,0,0,0,11,1,1314,gpt-5.6-luna
SYN_NER_561,ขอส่งกำลังใจให้ชาวคลองแหทุกคนนะคะ ขอให้ฝนหยุด ระดับน้ำลดลงเร็วๆ และทุกพื้นที่ปลอดภัยค่ะ 🙏💙,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,1657,gpt-5.6-luna
SYN_NER_562,"ช่วยด้วยครับ!!! มีผู้หญิงอาการหนักมาก คนไข้ช็อกจากการเสียเลือด ตัวเย็นเฉียบ ซีดเผือด ลมหายใจแผ่วเหนื่อย ต้องการกู้ภัยหรือทีมแพทย์ด่วนที่สุด 😭

อีกคนปวดท้องหน่วงๆ เล็กน้อยเนื่องจากทานอาหารผิดเวลา แต่ยังเดินไหวดี ตอนนี้ขออาหาร 2 ชุด ชุดปฐมพยาบาล 14 ชุด และไฟฉาย/ถ่าน 7 ชุดด้วยครับ

พิกัด https://maps.app.goo.gl/xkw9ldNA7H
17.5415, 101.2798

ช่วยประสานงานให้วัทน์สิริ มณีด้วยครับ ติดต่อผม ภควัฒน์ นามปะเส โทร 061-160-4429 🙏🚨",True,help_request,,https://maps.app.goo.gl/xkw9ldNA7H,17.5415,101.2798,วัทน์สิริ มณี,,male,,ภควัฒน์ นามปะเส,061-160-4429,male,,"[{""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""ปวดท้องหน่วงๆ เล็กน้อยเนื่องจากทานอาหารผิดเวลา แต่ยังเดินไหวดี"", ""is_bedridden"": false}, {""name"": null, ""age"": 14, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""คนไข้ช็อกจากการเสียเลือด ตัวเย็นเฉียบ ซีดเผือด ลมหายใจแผ่วเหนื่อย"", ""is_bedridden"": false}]",0,1,0,1,0,0,14,2,7,1463,gpt-5.6-luna
SYN_NER_563,ขอความช่วยเหลือด่วนค่ะ 🚨 คุณยายเป็นผู้ป่วยติดเตียง ตัวซีดเซียวมาก อ่อนเพลียจนไม่มีแรงขยับตัวลุกเดิน ทรงตัวไม่ได้ ตอนนี้ต้องการชุดปฐมพยาบาลด่วน 6 ชุด และอาหารด้วยค่ะ 🙏 ติดต่อ นงคราญ ราแดง (สุดสวย) โทร 0871863575 ลักกี้แจ้งให้ค่ะ พิกัด https://maps.app.goo.gl/TCvlqdiCK7 😭,True,help_request,,https://maps.app.goo.gl/TCvlqdiCK7,0.0,0.0,นงคราญ ราแดง,0871863575,female,สุดสวย,ลักกี้,,female,ลักกี้,"[{""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""คุณยายตัวซีดเซียวมาก อ่อนเพลียจนไม่มีแรงขยับตัวลุกเดิน ทรงตัวไม่ได้"", ""is_bedridden"": true}]",0,0,1,0,0,1,6,1,0,1038,gpt-5.6-luna
SYN_NER_564,"ขอความช่วยเหลือครับ🙏 ผมตานครินทร์ หิรัญภัทรเวช ติดอยู่ที่หมู่บ้านนาข่า ตำบลป่าแฝก อำเภอป่าแดด จังหวัดเชียงราย ตอนนี้คนไข้อาเจียนตลอดเวลา ทานอะไรไม่ได้เลย ดื่มน้ำก็อ้วกออกหมด ร่างกายเพลียจัด อีกคนคือพี่นันทคณิตศรพร มีอาการแสบตาเล็กน้อยจากการโดนควันไฟ ล้างน้ำเปล่าแล้วดีขึ้น ขอชุดปฐมพยาบาลด่วน 17 ชุด กับไฟฉายหรือแบตสำรองด้วยครับ ติดต่อผมได้ที่ 069 476 4339 🙏  
https://maps.app.goo.gl/BBfOBiSBgQ",True,help_request,หมู่บ้านนาข่า ตำบลป่าแฝก อำเภอป่าแดด จังหวัดเชียงราย,https://maps.app.goo.gl/BBfOBiSBgQ,0.0,0.0,ตานครินทร์ หิรัญภัทรเวช,069 476 4339,male,,ตานครินทร์ หิรัญภัทรเวช,069 476 4339,male,,"[{""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""คนไข้อาเจียนตลอดเวลา ทานอะไรไม่ได้เลย ดื่มน้ำก็อ้วกออกหมด ร่างกายเพลียจัด"", ""is_bedridden"": false}, {""name"": ""พี่นันทคณิตศรพร"", ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""มีอาการแสบตาเล็กน้อยจากการโดนควันไฟ ล้างน้ำเปล่าแล้วดีขึ้น"", ""is_bedridden"": false}]",0,0,1,1,0,0,17,0,1,1797,gpt-5.6-luna
SYN_NER_565,"แบม จันทร์ฉาย ศรีฟ้า ติดอยู่ที่ซอยวัดพระธาตุ ตำบลพระบาท อำเภอเมืองเชียงราย จังหวัดเชียงราย น้ำท่วมหนัก รบกวนช่วยส่งทีมแพทย์/กู้ภัยมาด่วนค่ะ มีคุณยายไข้สูงหนาวสั่น คอแข็งโป๊ก ก้มคอไม่ได้เลย สับสนพูดจาเลอะเลือน อีกคนโดนเข็มฉีดยาเก่า/ตะปูสนิมตำเท้า แผลลึก เลือดซึมต้องการล้างแผลป้องกันบาดทะยัก และน้องมีประวัติหอบหืด ตอนนี้หายใจหอบเหนื่อย ตัวโยน 😭 ขอชุดปฐมพยาบาล 14 ชุด อาหารด้วย 1 ชุด และไฟฉาย/ถ่านค่ะ พิกัด 19.493, 103.9795 แผนที่ https://maps.app.goo.gl/gFWJYRF2E3 ติดต่อแบม 095 978 6762 ด้วยนะคะ 🙏",True,help_request,ซอยวัดพระธาตุ ตำบลพระบาท อำเภอเมืองเชียงราย จังหวัดเชียงราย,https://maps.app.goo.gl/gFWJYRF2E3,19.493,103.9795,จันทร์ฉาย ศรีฟ้า,095 978 6762,female,แบม,จันทร์ฉาย ศรีฟ้า,095 978 6762,female,แบม,"[{""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""RED"", ""symptoms_literal"": ""คุณยายมีไข้สูงหนาวสั่น คอแข็งโป๊ก ก้มคอไม่ได้เลย สับสนพูดจาเลอะเลือน"", ""is_bedridden"": false}, {""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""โดนเข็มฉีดยาเก่า/ตะปูสนิมตำเท้า แผลลึก เลือดซึมต้องการล้างแผลป้องกันบาดทะยัก"", ""is_bedridden"": false}, {""name"": null, ""age"": 4, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""น้องมีประวัติหอบหืด ตอนนี้หายใจหอบเหนื่อย ตัวโยน"", ""is_bedridden"": false}]",0,1,2,0,1,0,14,1,1,1536,gpt-5.6-luna
SYN_NER_566,"🚨ขอความช่วยเหลือด่วนครับ🚨

พี่บาสติดอยู่กับคนเจ็บหลายคน ตอนนี้มีลุงข้างบ้านอายุ 31 ปี วูบล้มฟุบหมดสติไป ปลุกยังไงก็ไม่ลืมตา เรียกไม่มีปฏิกิริยา 😭

มีน้องเด็กเล็กด้วย น้องมีแผลฉีกขาดลึกจากเศษแก้ว เลือดหยุดไหลยากแต่พอหยุดได้บ้าง แล้วก็เจ๊รัดเกล้า คนไข้แน่นหน้าอก หายใจเสียงหวีด แต่ยังรู้สึกตัวดีมีสติสัมปชัญญะ ขอทีมกู้ภัยหรือหมอเข้าช่วยด่วนเลยครับ

ขอชุดปฐมพยาบาลด้วยนะครับ ที่บ้านไฟฟ้าดับ ต้องการไฟฉาย/อุปกรณ์ให้แสงสว่างประมาณ 17 ชุด 🙏

📍พิกัด 13.8262, 99.7721  
ติดต่อพี่บาส 083 150 4224  
ประสานงานพีระพัฒน์ครับ ช่วยหน่อยนะครับ 🚑⚡",True,help_request,,,13.8262,99.7721,พี่บาส,083 150 4224,male,บาส,พีระพัฒน์,,male,จอม,"[{""name"": null, ""age"": 31, ""age_group"": ""adult"", ""age_disclosure"": ""direct"", ""gender"": ""male"", ""triage_color"": ""RED"", ""symptoms_literal"": ""ลุงข้างบ้านวูบล้มฟุบหมดสติไป ปลุกยังไงก็ไม่ลืมตา เรียกไม่มีปฏิกิริยา"", ""is_bedridden"": false}, {""name"": null, ""age"": 10, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""น้องมีแผลฉีกขาดลึกจากเศษแก้ว เลือดหยุดไหลยากแต่พอหยุดได้บ้าง"", ""is_bedridden"": false}, {""name"": ""เจ๊รัดเกล้า"", ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""คนไข้แน่นหน้าอก หายใจเสียงหวีด แต่ยังรู้สึกตัวดีมีสติสัมปชัญญะ"", ""is_bedridden"": false}]",1,1,2,0,1,0,1,0,17,233,gpt-5.6-luna
SYN_NER_567,"ช่วยน้องเค้กด้วยค่ะ ตอนนี้อยู่กับผู้ชายคนหนึ่งและเด็กผู้หญิงเล็กๆ น้ำท่วมออกไปไหนไม่ได้ ต้องการอาหารด่วนค่ะ ตอนนี้ผู้ชายมีอาการผู้ป่วยพูดไม่ชัด ลิ้นแข็ง สื่อสารลำบาก หูอื้อ มีอาการเซทรงตัวไม่ได้ ส่วนเด็กตื่นดี รู้สึกตัวครบถ้วน พูดคุยและกินขนมได้ปกติ ไม่มีบาดแผลใหญ่

ขออาหารประมาณ 11 ชุดนะคะ 🙏 ติดต่อหนูได้ที่ 090 901 6873 พิกัด 17.2158, 99.7296
https://maps.app.goo.gl/69UhrNmH3R

ช่วยแชร์หรือประสานกู้ภัยให้หน่อยค่ะ 🚨😭",True,help_request,,https://maps.app.goo.gl/69UhrNmH3R,17.2158,99.7296,น้องเค้ก,090 901 6873,female,เค้ก,น้องเค้ก,090 901 6873,female,เค้ก,"[{""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""ผู้ป่วยพูดไม่ชัด ลิ้นแข็ง สื่อสารลำบาก หูอื้อ มีอาการเซทรงตัวไม่ได้"", ""is_bedridden"": false}, {""name"": null, ""age"": 7, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""เด็กตื่นดี รู้สึกตัวครบถ้วน พูดคุยและกินขนมได้ปกติ ไม่มีบาดแผลใหญ่"", ""is_bedridden"": false}]",0,0,1,1,1,0,0,11,0,1145,gpt-5.6-luna
SYN_NER_568,"⚠️‼️ประกาศแจ้งเตือน‼️⚠️  
📍พื้นที่ริมแม่น้ำและจุดลุ่มต่ำในชุมชน  
ขอให้ติดตามประกาศจากทางการอย่างใกล้ชิดนะคะ  

ช่วงนี้มีฝนตกหนักต่อเนื่อง ระดับน้ำอาจเพิ่มสูงขึ้นอย่างรวดเร็ว 🌧️🌊  
ขอให้เตรียมของจำเป็น ย้ายสิ่งของขึ้นที่สูง และหลีกเลี่ยงการเดินทางผ่านเส้นทางน้ำท่วมค่ะ  
หากมีประกาศอพยพ ขอให้ปฏิบัติตามเจ้าหน้าที่ทันทีนะคะ 🙏",False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,635,gpt-5.6-luna
SYN_NER_569,มีจุดรับบริจาคสิ่งของจำเป็นแถวโซนพลพิชัย–ราษฎร์อุทิศบ้างมั๊ยคะ อยากร่วมช่วยแพ็กถุงยังชีพส่งต่อให้พื้นที่ประสบภัยค่ะ 🙏📦,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,1416,gpt-5.6-luna
SYN_NER_570,"ผมชื่อนิติศาสตร์ ติดอยู่แถวถนนมิตรภาพ บริเวณกิโลเมตรที่ 35 ตำบลกุดน้ำใส อำเภอเมืองขอนแก่น จังหวัดขอนแก่นครับ มีเด็กผู้หญิงอาการน่าเป็นห่วง น้องผอมแห้งจนเห็นกระดูกซี่โครงชัดเจน แขนขาลีบแบน (ขาดสารอาหารรุนแรง) อีกคนเป็นผู้หญิงปวดท้องหน่วงๆ เล็กน้อยเนื่องจากทานอาหารผิดเวลา แต่ยังเดินไหวดี ตอนนี้ขอชุดปฐมพยาบาล 14 ชุด อาหาร 1 ชุด และไฟฉาย/แบตเตอรี่ 15 ชุดด้วยครับ 🙏 พิกัด 20.0106, 104.4648 แผนที่ https://maps.app.goo.gl/Bxl0vxEzso ติดต่อผมได้ที่ 085-788-5733 ครับ 🚨",True,help_request,ถนนมิตรภาพ บริเวณกิโลเมตรที่ 35 ตำบลกุดน้ำใส อำเภอเมืองขอนแก่น จังหวัดขอนแก่น,https://maps.app.goo.gl/Bxl0vxEzso,20.0106,104.4648,นิติศาสตร์,085-788-5733,male,,นิติศาสตร์,085-788-5733,male,,"[{""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""ปวดท้องหน่วงๆ เล็กน้อยเนื่องจากทานอาหารผิดเวลา แต่ยังเดินไหวดี"", ""is_bedridden"": false}, {""name"": null, ""age"": 10, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""น้องผอมแห้งจนเห็นกระดูกซี่โครงชัดเจน แขนขาลีบแบน (ขาดสารอาหารรุนแรง)"", ""is_bedridden"": false}]",0,0,1,1,1,0,14,1,15,1270,gpt-5.6-luna
SYN_NER_571,"ขอความช่วยเหลือหน่อยครับ ด่วนมาก 😭 ตอนนี้สายธาร ฑีฆะวัฒน์ อายุ 8 ขวบ โดนตะขาบไฟกัดที่นิ้วมือ นิ้วบวมเป่งแดงแจ๋ ร้องไห้ด้วยความปวด อีกคนเจ๊วทันยา โดนไฟลวกที่หลังและแขนเป็นวงกว้าง แผลไหม้ผิวแดงพุพองเป็นบริเวณกว้างแสบร้อน ขอชุดปฐมพยาบาลหรือกู้ภัยเข้าช่วยทีครับ พิกัด 15.3124, 103.0581 ติดต่อผมสรยศ นิวัติศัยวงศ์ 060-844-1770 หรือโทรหาโจเซฟ 081-763-5253 ก็ได้ครับ 🙏🚨",True,help_request,,,15.3124,103.0581,สายธาร ฑีฆะวัฒน์,081-763-5253,male,โจเซฟ,สรยศ นิวัติศัยวงศ์,060-844-1770,male,,"[{""name"": ""สายธาร ฑีฆะวัฒน์"", ""age"": 8, ""age_group"": ""child"", ""age_disclosure"": ""direct"", ""gender"": ""male"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""น้องโดนตะขาบไฟกัดที่นิ้วมือ นิ้วบวมเป่งแดงแจ๋ ร้องไห้ด้วยความปวด"", ""is_bedridden"": false}, {""name"": ""เจ๊วทันยา"", ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""โดนไฟลวกที่หลังและแขนเป็นวงกว้าง แผลไหม้ผิวแดงพุพองเป็นบริเวณกว้างแสบร้อน"", ""is_bedridden"": false}]",0,0,2,0,1,0,1,0,0,957,gpt-5.6-luna
SYN_NER_572,"📌ขอความช่วยเหลือด่วนค่ะ📌  
ตอนนี้คุณยายศิวะพร สมัยพิทักษ์ อยู่ในบ้าน อาการตาแดงระคายเคืองตาเล็กน้อย มีขี้ตาขุ่นๆ แต่อัตราการมองเห็นปกติ แต่มีน้องผู้ชายโดนตะขาบไฟกัดที่นิ้วมือ นิ้วบวมเป่งแดงแจ๋ ร้องไห้ด้วยความปวด 😭  
ขออาหารกับน้ำดื่มให้ 2 คนด้วยค่ะ แล้วถ้ามีไฟฉายหรือแบตสำรองรบกวนช่วยนำมาด้วยนะคะ 🙏

พิกัด บ้านแม่ปะ ต.แม่ปะ อ.เมือง จ.พะเยา  
พิกัด GPS: 15.3081, 104.3772  
ติดต่อคุณศิวะพร สมัยพิทักษ์ (ยุ้ย) โทร 0939118745  
หรือ เบญจพร เกลี้ยงเกลา โทร 060-289-7458  
https://maps.app.goo.gl/KFZmZ5OfC8",True,help_request,บ้านแม่ปะ ต.แม่ปะ อ.เมือง จ.พะเยา,https://maps.app.goo.gl/KFZmZ5OfC8,15.3081,104.3772,ศิวะพร สมัยพิทักษ์,0939118745,female,ยุ้ย,เบญจพร เกลี้ยงเกลา,060-289-7458,female,เพลงธรรม,"[{""name"": ""ศิวะพร สมัยพิทักษ์"", ""age"": 82, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""ตาแดงระคายเคืองตาเล็กน้อย มีขี้ตาขุ่นๆ แต่อัตราการมองเห็นปกติ"", ""is_bedridden"": false}, {""name"": null, ""age"": 6, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""น้องโดนตะขาบไฟกัดที่นิ้วมือ นิ้วบวมเป่งแดงแจ๋ ร้องไห้ด้วยความปวด"", ""is_bedridden"": false}]",0,0,1,1,1,0,0,2,1,131,gpt-5.6-luna
SYN_NER_573,ขอส่งกำลังใจให้ชาวหาดใหญ่และทุกพื้นที่ที่ได้รับผลกระทบจากน้ำท่วมนะคะ 🙏💙 ขอให้สถานการณ์คลี่คลายโดยเร็ว ฝนหยุดตก ระดับน้ำลดลง และทุกคนปลอดภัยค่ะ ✨🤍,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,691,gpt-5.6-luna
SYN_NER_574,อัปเดตค่ะ 🌧️ ระดับน้ำในพื้นที่หาดใหญ่ช่วงเช้านี้ยังทรงตัว หลายจุดมีน้ำขังบนถนนและการสัญจรค่อนข้างลำบาก เจ้าหน้าที่กำลังติดตามสถานการณ์อย่างใกล้ชิดนะคะ ขอให้ทุกคนตรวจสอบเส้นทางก่อนออกจากบ้าน และติดตามประกาศจากทางการด้วยค่ะ 🙏,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,807,gpt-5.6-luna
SYN_NER_575,ขอส่งกำลังใจให้ทุกคนในพื้นที่ประสบภัยนะคะ ขอให้ฝนหยุด ระดับน้ำลดลงเร็วๆ และทุกคนปลอดภัยค่ะ 🙏💙,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,707,gpt-5.6-luna
SYN_NER_576,ขอส่งกำลังใจให้ชาวหาดใหญ่ทุกคนนะคะ ขอให้สถานการณ์ผ่านพ้นไปได้ด้วยดีและปลอดภัยค่ะ 🙏💙,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,830,gpt-5.6-luna
SYN_NER_577,"อัปเดตสถานการณ์น้ำในเขตหาดใหญ่ค่ะ 🌧️  
หลายพื้นที่ระดับน้ำยังทรงตัว ถนนบางสายมีน้ำท่วมขังและการสัญจรค่อนข้างลำบาก แนะนำติดตามประกาศจากทางจังหวัดและหลีกเลี่ยงเส้นทางเสี่ยงนะคะ ขอให้ทุกคนเดินทางปลอดภัยค่ะ 🙏",False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,491,gpt-5.6-luna
SYN_NER_578,"ช่วยด้วยค่ะพี่ ๆ 🚨 ขอความช่วยเหลือด่วนมากค่ะ 🙏

ที่บ้านมีคุณตาอายุ 83 ปี อาการผู้ป่วยมีอาการวูบ วูบหมดสติไปสั้นๆ แล้วฟื้นขึ้นมา บ่นเวียนหัวทรงตัวไม่ได้ ตอนนี้มีเด็กผู้หญิงอยู่ด้วย หน้าซีดเผือด ตัวเย็นเจี๊ยบ ปลายมือปลายเท้าเย็นจัด กลัวจะไม่ไหวแล้วค่ะ 😭

ติดอยู่แถว สะพานข้ามแม่น้ำวัง ตำบลแม่ลาว อำเภอเมืองน่าน จังหวัดน่าน ขอทีมกู้ภัยหรืออาสาเข้าช่วยด่วนค่ะ ต้องการชุดปฐมพยาบาล อาหาร น้ำ แล้วก็ไฟฉาย/แบตสำรองด้วยนะคะ

ติดต่อผู้ประสบภัย นางสาวซูไบดะห์ 084 214 7348  
หรือผู้ประสานงาน ศศินันท์ (สวีตตี้) 0880967670

ช่วยแชร์ต่อด้วยนะคะ สัญญาณอาจหลุดค่ะ 🙏🆘",True,help_request,สะพานข้ามแม่น้ำวัง ตำบลแม่ลาว อำเภอเมืองน่าน จังหวัดน่าน,,0.0,0.0,นางสาวซูไบดะห์,084 214 7348,female,,ศศินันท์,0880967670,female,สวีตตี้,"[{""name"": null, ""age"": 83, ""age_group"": ""adult"", ""age_disclosure"": ""direct"", ""gender"": ""male"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""ผู้ป่วยมีอาการวูบ วูบหมดสติไปสั้นๆ แล้วฟื้นขึ้นมา บ่นเวียนหัวทรงตัวไม่ได้"", ""is_bedridden"": false}, {""name"": null, ""age"": 8, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""หน้าซีดเผือด ตัวเย็นเจี๊ยบ ปลายมือปลายเท้าเย็นจัด"", ""is_bedridden"": false}]",0,1,1,0,1,0,1,1,1,1376,gpt-5.6-luna
SYN_NER_579,เปิดรับบริจาคสิ่งของจำเป็นค่ะ เช่น น้ำดื่ม อาหารแห้ง ยาสามัญ และถุงยังชีพ เพื่อนำไปช่วยผู้ประสบภัยในพื้นที่ ใครสะดวกร่วมบริจาคหรือช่วยแพ็กของ ทักมาได้เลยนะคะ 🙏📦,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,810,gpt-5.6-luna
